ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
5934,Sandra Auffarth,F,25,170,57,Germany,GER,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze
5934,Sandra Auffarth,F,25,170,57,Germany,GER,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
6812,Kamal Bahamdan,M,42,172,69,Saudi Arabia,KSA,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
9154,Laura Bechtolsheimer (-Tomlinson),F,27,169,56,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze
9154,Laura Bechtolsheimer (-Tomlinson),F,27,169,56,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
124627,Jean Van Guysse,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
124648,Ernst Van Heerden,M,32,NA,NA,South Africa,RSA,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Literature, Lyric Works",Silver
124654,Hans van Helden,M,27,180,75,Netherlands,NED,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze
124654,Hans van Helden,M,27,180,75,Netherlands,NED,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 5,000 metres",Bronze
124654,Hans van Helden,M,27,180,75,Netherlands,NED,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 10,000 metres",Bronze
124657,"Johannes Gerardus Diederik ""Johan"" van Hell",M,35,NA,NA,Netherlands,NED,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Painting,Bronze
124670,"Willemina Cornelia Adriana ""Wilma"" van Hofwegen-van Rijn",F,29,184,73,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
124673,Johannes Cornelis van Hoolwerff,M,50,NA,NA,Hollandia,NED,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Silver
124679,William Russell Van Horn,M,18,NA,61,United States,USA,1904 Summer,1904,Summer,St. Louis,Boxing,Boxing Men's Lightweight,Silver
69515,Li Wenquan,M,22,172,63,China,CHN,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Team,Bronze
85360,Mauro Nespoli,M,20,181,78,Italy,ITA,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Team,Silver
91499,Park Gyeong-Mo,M,32,185,76,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,Silver
91499,Park Gyeong-Mo,M,32,185,76,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Team,Gold
91596,Park Seong-Hyeon,F,25,170,72,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,Silver
91596,Park Seong-Hyeon,F,25,170,72,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Team,Gold
103170,Viktor Hennadiyovych Ruban,M,27,178,70,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Individual,Gold
107608,Brengre Simone Rolande Schuh,F,24,164,53,France,FRA,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Team,Bronze
132115,Xue Haifeng,M,28,181,88,China,CHN,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Team,Bronze
133483,Yun Ok-Hui,F,23,162,63,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,Bronze
124710,"Lambertus ""Bep"" van Klaveren (Steenhorst-)",M,20,173,57,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Featherweight,Gold
124716,Adam Joseph Van Koeverden,M,22,182,85,Canada,CAN,2004 Summer,2004,Summer,"Athens,GR",Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Gold
124716,Adam Joseph Van Koeverden,M,22,182,85,Canada,CAN,2004 Summer,2004,Summer,"Athens,GR",Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze
124716,Adam Joseph Van Koeverden,M,26,182,85,Canada,CAN,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Silver
124716,Adam Joseph Van Koeverden,M,30,182,85,Canada,CAN,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Silver
124729,Robert Van Lancker,M,20,173,74,Belgium,BEL,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Bronze
124730,Alfred Van Landeghem,M,NA,NA,51,Royal Club Nautique de Gand,BEL,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Silver
124730,Alfred Van Landeghem,M,NA,NA,51,Royal Club Nautique de Gand,BEL,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
124731,Chantal Jean Van Landeghem,F,22,180,77,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
124735,Ellen Gezina Maria van Langen,F,26,172,57,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 800 metres,Gold
14706,Scott Brash,M,26,171,64,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
15406,Kristina Brring-Sprehe,F,25,168,54,Germany,GER,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
124757,Jacinta Van Lint,F,22,179,69,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
124759,Maurits Jacob van Lben Sels,M,29,NA,NA,Netherlands,NED,1906 Summer,1906,Summer,"Athens,GR",Fencing,"Fencing Men's Sabre, Team",Bronze
124767,"Hendrik ""Rik"" Van Looy",M,18,NA,NA,Belgium,BEL,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Road Race, Team",Gold
124782,Alphonse Van Mele,M,28,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
133483,Yun Ok-Hui,F,23,162,63,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Team,Gold
134488,Zhang Juanjuan,F,27,169,63,China,CHN,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,Gold
134488,Zhang Juanjuan,F,27,169,63,China,CHN,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Team,Silver
6126,Mariana Avitia Martnez,F,18,164,61,Mexico,MEX,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,Bronze
124798,Eeke Geertruida van Nes,F,27,186,73,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Double Sculls,Bronze
124798,Eeke Geertruida van Nes,F,31,186,73,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Double Sculls,Silver
124798,Eeke Geertruida van Nes,F,31,186,73,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Silver
124799,Hadriaan van Nes,M,26,192,89,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,Silver
124804,Wayde van Niekerk,M,24,183,70,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,Gold
11451,Team Croatia,M,NA,NA,NA,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver
124827,"Robert Logan ""Bob"" Van Osdel",M,22,183,68,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's High Jump,Silver
124829,Cornelius Maria van Oyen,M,49,NA,NA,Germany,GER,1936 Summer,1936,Summer,Berlin,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold
19898,Peter Charles,M,52,175,78,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
124841,"Petronella Phillemina Johanna ""Nel"" van Randwijk (-de Pater)",F,22,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,Gold
22867,"Althea Kristina ""Tina"" Cook (Gifford-)",F,41,175,71,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
3936,Team Sweden,F,NA,NA,NA,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Silver
23096,Monique Adelinde Cornelissen,F,33,168,55,Netherlands,NED,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Individual",Silver
124864,Laurine van Riessen,F,22,167,63,Netherlands,NED,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 1,000 metres",Bronze
124869,Dorian Benno Eric van Rijsselberge,M,23,189,75,Netherlands,NED,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Windsurfer,Gold
124869,Dorian Benno Eric van Rijsselberge,M,27,189,75,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Windsurfer,Gold
124874,Manon van Rooijen,F,18,178,67,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
124874,Manon van Rooijen,F,26,178,67,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
124876,Eugne Van Roosbroeck,M,20,NA,NA,Belgium,BEL,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Road Race, Team",Gold
124877,Dominique Van Roost (Monami-),F,27,171,56,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Doubles,Bronze
124885,George van Rossem,M,23,NA,NA,Netherlands,NED,1906 Summer,1906,Summer,"Athens,GR",Fencing,"Fencing Men's Sabre, Individual, Three Hits",Silver
124885,George van Rossem,M,23,NA,NA,Netherlands,NED,1906 Summer,1906,Summer,"Athens,GR",Fencing,"Fencing Men's Sabre, Team",Bronze
124885,George van Rossem,M,29,NA,NA,Netherlands,NED,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's epee, Team",Bronze
124885,George van Rossem,M,29,NA,NA,Netherlands,NED,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Sabre, Team",Bronze
124886,Sharon van Rouwendaal,F,22,173,65,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,Gold
124890,Peter van Roye,M,26,188,88,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Pairs,Bronze
124894,Annemarieke van Rumpt,F,24,186,73,Netherlands,NED,2004 Summer,2004,Summer,"Athens,GR",Rowing,Rowing Women's Coxed Eights,Bronze
124894,Annemarieke van Rumpt,F,28,186,73,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Silver
124896,Hendrika Alida van Rumt,F,30,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,Gold
23096,Monique Adelinde Cornelissen,F,33,168,55,Netherlands,NED,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
124901,Theunis Jacobus van Schalkwyk,M,22,NA,NA,South Africa,RSA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Middleweight,Silver
124918,Charline Van Snick,F,21,157,48,Belgium,BEL,2012 Summer,2012,Summer,London,Judo,Judo Women's Extra-Lightweight,Bronze
124927,Cornelis van Staveren,M,38,NA,NA,Hollandia,NED,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Silver
124929,"Petronella Grietje ""Petra"" van Staveren (-van Kleef)",F,18,169,60,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,Gold
124931,Niels Henning van Steenis,M,26,NA,NA,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Gold
20374,Cheng Ming,F,26,165,65,China,CHN,2012 Summer,2012,Summer,London,Archery,Archery Women's Team,Silver
21018,Choi Hyeon-Ju,F,27,172,65,South Korea,KOR,2012 Summer,2012,Summer,London,Archery,Archery Women's Team,Gold
24913,Dai Xiaoxiang,M,21,178,70,China,CHN,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,Bronze
124944,Dirk Van Tichelt,M,32,173,73,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Lightweight,Bronze
124945,Louis Pierre Paul Van Tilt,M,45,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Trap, Team",Silver
124959,Gerard Pieter Hendrik van Velde,M,30,192,87,Netherlands,NED,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 1,000 metres",Gold
124962,"Margot Wilhelmina Teunisje ""Wilma"" van Velsen",F,16,173,69,Netherlands,NED,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
124962,"Margot Wilhelmina Teunisje ""Wilma"" van Velsen",F,20,173,69,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
124963,Simon van Velthooven,M,23,185,92,New Zealand,NZL,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Keirin,Bronze
124969,Arie Gerrit van Vliet,M,20,NA,NA,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Cycling,Cycling Men's Sprint,Silver
124969,Arie Gerrit van Vliet,M,20,NA,NA,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's 1,000 metres Time Trial",Gold
124972,"Pietje ""Nel"" van Vliet (-Koudijs)",F,22,NA,NA,Netherlands,NED,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,Gold
124977,Koosje van Voorn (-ten Thije),F,17,NA,NA,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
124994,"Wilhelmina ""Winnie"" van Weerdenburg (-Rijke)",F,18,168,61,Netherlands,NED,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
125017,Robert Van Zeebroeck,M,18,NA,NA,Belgium,BEL,1928 Winter,1928,Winter,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,Bronze
125020,Albertson Van Zo Post,M,37,183,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Fencing,"Fencing Men's Foil, Individual",Silver
125020,Albertson Van Zo Post,M,37,183,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Fencing,"Fencing Men's Foil, Team",Gold
125020,Albertson Van Zo Post,M,37,183,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Fencing,"Fencing Men's epee, Individual",Bronze
125020,Albertson Van Zo Post,M,37,183,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Fencing,"Fencing Men's Sabre, Individual",Bronze
125020,Albertson Van Zo Post,M,37,183,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Fencing,"Fencing Men's Single Sticks, Individual",Gold
125036,Jack Francis VanBebber,M,25,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold
125039,"Samuel Goodwin ""Sam"" Vance",M,45,NA,NA,Canada,CAN,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Trap, Team",Silver
125042,Vra Vanurov (-Rylickov),F,19,NA,NA,Czechoslovakia,TCH,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team All-Around,Bronze
125050,"Albert Joseph ""Al"" Vande Weghe",M,20,NA,NA,United States,USA,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 100 metres Backstroke,Silver
125051,Gella Vandecaveye,F,23,170,63,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Middleweight,Silver
125051,Gella Vandecaveye,F,27,170,63,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Middleweight,Bronze
125055,Claudio Vandelli,M,23,182,68,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
125058,Willy Franois Vanden Berghen,M,21,183,76,Belgium,BEL,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Road Race, Individual",Bronze
125060,"Kimberly ""Kim"" Vandenberg",F,24,173,59,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
125067,Sverine Anne-Marie Vandenhende,F,26,170,63,France,FRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Middleweight,Gold
125083,Peter William Vanderkaay,M,20,193,95,United States,USA,2004 Summer,2004,Summer,"Athens,GR",Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
125083,Peter William Vanderkaay,M,24,193,95,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Freestyle,Bronze
125083,Peter William Vanderkaay,M,24,193,95,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
125083,Peter William Vanderkaay,M,28,193,95,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,Bronze
125085,Arnold Petrus Maria Vanderlijde,M,21,198,91,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Heavyweight,Bronze
125085,Arnold Petrus Maria Vanderlijde,M,25,198,91,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Heavyweight,Bronze
125085,Arnold Petrus Maria Vanderlijde,M,29,198,91,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Heavyweight,Bronze
125090,Fernand Auguste Henri Marius Vandernotte,M,34,NA,NA,France,FRA,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Fours,Bronze
125091,Marcel Henri Vandernotte,M,27,NA,NA,France,FRA,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Fours,Bronze
125092,tienne Nol Henri Vandernotte,M,12,NA,37,France,FRA,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Pairs,Bronze
125092,tienne Nol Henri Vandernotte,M,12,NA,37,France,FRA,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Fours,Bronze
125110,Jan Vandrey,M,24,188,88,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
125129,Zhivko Atanasov Vangelov,M,28,173,65,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver
125154,Simone Vanni,M,25,176,73,Italy,ITA,2004 Summer,2004,Summer,"Athens,GR",Fencing,"Fencing Men's Foil, Team",Gold
125156,Benjam Vanninen,M,26,NA,NA,Finland,FIN,1948 Winter,1948,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Bronze
125180,Giorgio Vanzetta,M,32,180,70,Italy,ITA,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Bronze
125180,Giorgio Vanzetta,M,32,180,70,Italy,ITA,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,Bronze
125182,Angelo Vanzin,M,24,NA,NA,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Fours,Gold
125189,"Birger Var (Brevig-, Wind-)",M,26,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Fours,Bronze
125193,Jnos Vradi,M,19,164,51,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Flyweight,Bronze
125207,Adlan Abuyevich Varayev,M,26,170,74,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
125208,Bashir Magomedovich Varayev,M,24,178,78,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Middleweight,Bronze
125210,Aleksandar Varbanov,M,24,163,78,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Middleweight,Bronze
125211,Helen Gradwell Varcoe (-Nicholls),F,25,161,NA,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
125214,Armen Frunzekovych Vardanian,M,25,172,66,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze
125217,Yuri Vardanyan,M,24,171,82,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
125222,Emil Ernst Vre (-Viln),M,26,NA,NA,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
125222,Emil Ernst Vre (-Viln),M,34,NA,NA,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
125244,Bla Varga,M,22,NA,NA,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Middleweight B, Greco-Roman",Bronze
125250,Ferenc Varga,M,27,NA,NA,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",Bronze
125256,Jnos Varga,M,28,170,57,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Gold
125258,Kroly Varga,M,24,176,71,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Gold
125263,Miroslav Varga,M,27,183,105,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold
21817,Team USA,F,NA,NA,NA,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
125272,Svetlana Anatolyevna Varganova,F,15,169,58,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Breaststroke,Silver
125307,Laura Vargas Koch,F,26,173,70,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Middleweight,Bronze
125308,Rostislav Yevgenyevich Vargashkin,M,27,173,69,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's 1,000 metres Time Trial",Bronze
125325,Vilmos Varj,M,27,189,140,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Shot Put,Bronze
125327,Ferenc Vrki,M,32,NA,NA,Hungary,HUN,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Bronze
125332,"William Michael ""Bill"" Varley",M,23,NA,NA,Atalanta Boat Club-1,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Double Sculls,Gold
125332,"William Michael ""Bill"" Varley",M,23,NA,NA,Atalanta Boat Club-2,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxless Pairs,Silver
125333,Fleetwood Ernest Varley,M,45,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",Silver
125337,"Jacob Stephen ""Jake"" Varner",M,26,185,96,United States,USA,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
125343,Benjamin Gabriel Jean Varonian,M,20,168,65,France,FRA,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horizontal Bar,Silver
125346,Jzsef Vrszegi (Vennesz-),M,37,182,80,Hungary,HUN,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Javelin Throw,Bronze
125352,Roman Vartolomeu,M,22,185,82,Romania,ROU,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
125359,Pekka Antero Vasala,M,24,184,64,Finland,FIN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 1,500 metres",Gold
125361,"Kaarlo Hjalmar ""Kalle"" Vasama",M,26,NA,NA,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
125365,Mara del Monte Vasc Pes Gallardo,F,24,157,45,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,Bronze
125379,Lilyana Vaseva,F,20,174,72,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Fours,Silver
125390,Kharilaos Vasilakos,M,NA,NA,NA,Greece,GRE,1896 Summer,1896,Summer,"Athens,GR",Athletics,Athletics Men's Marathon,Silver
28759,Team Germany,M,NA,NA,NA,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
125394,Olga Germanovna Vasilchenko,F,23,170,65,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Quadruple Sculls,Silver
125404,Dmitry Andreyevich Vasilenko,M,20,164,59,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Team All-Around,Gold
9239,Team Canada,F,NA,NA,NA,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Bronze
125422,Vadims Vasievskis,M,22,188,102,Latvia,LAT,2004 Summer,2004,Summer,"Athens,GR",Athletics,Athletics Men's Javelin Throw,Silver
125428,Elvira Adolfovna Vasilkova (-Buchenkova),F,18,172,62,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Breaststroke,Silver
125428,Elvira Adolfovna Vasilkova (-Buchenkova),F,18,172,62,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
125432,Andrey Aleksandrovich Vasilyev,M,26,186,90,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,Silver
125435,Boris Alekseyevich Vasilyev,M,23,171,68,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Bronze
81846,Ondej Moravec,M,29,181,72,Czech Republic,CZE,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,Silver
81846,Ondej Moravec,M,29,181,72,Czech Republic,CZE,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,Silver
